name,target_rva,target_size,source,notes
??0BfmeAptScreenMainMenu@@QAE@PAX@Z,0x0051F3A0,3411,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
?bfmeReset@Gen005207C0Member@@QAEXXZ,0x005207C0,214,Code/GameEngine/Source/GameClient/GUI/Gen00525EE0MapRefresh.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeCall924G@BfmeOne924G@@QAEXXZ,0x00521C50,320,Code/GameEngine/Source/Common/BfmeConv924.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00522960@@UAE@XZ,0x005225F0,141,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?ReleaseWindowLayout@@YAXPAVWindowLayout@@@Z,0x00522740,187,Code/GameEngine/Source/Common/Rva004C5490Release.cpp,reloc-derived;call-sites=1;identity=real
?Gen00525450@@YAHHH@Z,0x00525450,219,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen00525590@@YAHHH@Z,0x00525590,220,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen005256D0@@YAHHH@Z,0x005256D0,219,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen00525800@@YAHHH@Z,0x00525800,220,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?handle@Gen00038951@@QAEXH@Z,0x00526040,139,Code/GameEngine/Source/Common/Gen00038951Refresh.cpp,reloc-derived;call-sites=2;identity=generated
?clearAndSetModelConditionState@Drawable@@QAEXW4ModelConditionFlagType@@0@Z,0x00526660,518,Code/GameEngine/Source/GameLogic/Object/Object.cpp,reloc-derived;call-sites=1;identity=real
?bfmeGen00018C1E@Gen_005291F0@@QAEXH@Z,0x00528B60,683,Code/GameEngine/Source/Common/Gen005291F0Refresh.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00529310@@UAE@XZ,0x00529110,176,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeStepBFH@BfmeThingBFH@@QAEXXZ,0x0052B2A0,323,Code/GameEngine/Source/Common/BfmeConv456.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0052c1b0@@UAE@XZ,0x0052BEC0,302,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_0052c1e0_p4pod@@V?$allocator@UGen_t_0052c1e0_p4pod@@@_STL@@@_STL@@IAEXPAUGen_t_0052c1e0_p4pod@@ABU3@ABU__false_type@2@I_N@Z,0x0052C050,282,Code/gen_small/tgrid_117.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeAptScreenObjectives@@QAE@PAX@Z,0x0052C660,1241,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
??$__uninitialized_copy@PBUGen_t_0052d610_m12cd@@PAU1@@_STL@@YAPAUGen_t_0052d610_m12cd@@PBU1@0PAU1@ABU__false_type@0@@Z,0x0052D210,120,Code/gen_small/fam_013.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0052e490@@UAE@XZ,0x0052D7C0,232,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeApply@Gen_0052F050Owner@@QAEXPAX@Z,0x0052E880,82,Code/GameEngine/Source/Common/S3GuardedDelegates2.cpp,reloc-derived;call-sites=1;identity=generated
??$__linear_insert@PAUS4SortElem12@@U1@US4Cmp00531FA0@@@_STL@@YAXPAUS4SortElem12@@0U1@US4Cmp00531FA0@@@Z,0x0052FE90,114,Code/GameEngine/Source/Common/S4StlSortHelpers.cpp,reloc-derived;call-sites=1;identity=real
?Gen00530200@@YAXPAPAHHHPAHUQ3HeapCompare@@@Z,0x00530200,259,Code/GameEngine/Source/Common/Q3HeapAlgorithmFamily.cpp,reloc-derived;call-sites=5;identity=generated
??$__uninitialized_copy@PBUGen_t_00531f10_m12cd@@PAU1@@_STL@@YAPAUGen_t_00531f10_m12cd@@PBU1@0PAU1@ABU__false_type@0@@Z,0x005313B0,627,Code/gen_small/fam_014.cpp,reloc-derived;call-sites=1;identity=generated
??$__linear_insert@PAUS4SortElem12@@U1@US4Cmp00532740@@@_STL@@YAXPAUS4SortElem12@@0U1@US4Cmp00532740@@@Z,0x00531860,223,Code/Libraries/Source/WWVegas/WWLib/stlport_insertion_sort_s4sortelem12_b.cpp,reloc-derived;call-sites=1;identity=real
?gen00531B20@@YAXPAX00HH@Z,0x00531B20,148,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen00531C50@@YAXPAX00HH@Z,0x00531C50,118,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen00531D80@@YAXPAX0H0@Z,0x00531D80,66,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_00533100_p12cd@@V?$allocator@UGen_t_00533100_p12cd@@@_STL@@@_STL@@IAEXPAUGen_t_00533100_p12cd@@ABU3@ABU__false_type@2@I_N@Z,0x00532B50,281,Code/gen_small/tgrid_117.cpp,reloc-derived;call-sites=1;identity=generated
?gen00532CC0@@YAXPAX00H0@Z,0x00532CC0,233,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen00532F40@@YAXPAX00H0@Z,0x00532F40,287,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeStepB1049@BfmeA1049@@QAEXXZ,0x00534380,1355,Code/GameEngine/Source/Common/BfmeConv1049.cpp,reloc-derived;call-sites=1;identity=real
?rva00536870@@YAXXZ,0x00536870,240,Code/GameEngine/Source/Common/Rva00536DB0Call.cpp,reloc-derived;call-sites=1;identity=generated
??0S4Guarded0055BB20@@QAE@H@Z,0x00536DC0,1423,Code/GameEngine/Source/Common/S4GuardedNewWithOneArg.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00539720@@UAE@XZ,0x00538CE0,251,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?handle@Gen0000C955@@QAEX_N@Z,0x00539110,322,Code/GameEngine/Source/Common/S1GuardedForwardedFlagCalls.cpp,reloc-derived;call-sites=2;identity=generated
?bfmeStart1021@BfmeF1021@@QAEXH@Z,0x0053B980,458,Code/GameEngine/Source/Common/BfmeConv1021.cpp,reloc-derived;call-sites=1;identity=real
?bfmeTouch1176@BfmeW1176@@QAEXXZ,0x0053BCF0,95,Code/GameEngine/Source/Common/BfmeConv1176.cpp,reloc-derived;call-sites=1;identity=real
?assign@Open2C800Target@@QAEXPAX@Z,0x0053C710,136,Code/GameEngine/Source/Common/Open2Conv001.cpp,reloc-derived;call-sites=1;identity=real
?bfmeFill1031@@YAXPAVBfmeG1031@@PAH@Z,0x0053CA40,262,Code/GameEngine/Source/Common/BfmeConv1031.cpp,reloc-derived;call-sites=1;identity=real
??0S4Guarded0055BCA0@@QAE@H@Z,0x00545310,1935,Code/GameEngine/Source/Common/S4GuardedNewWithOneArg.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00546690@@UAE@XZ,0x00545FF0,293,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?rva00547730@@YAXXZ,0x00547730,2787,Code/GameEngine/Source/Common/Rva005484D0Call.cpp,reloc-derived;call-sites=1;identity=generated
??0S4Guarded0055BAA0@@QAE@H@Z,0x005484E0,1636,Code/GameEngine/Source/Common/S4GuardedNewWithOneArg.cpp,reloc-derived;call-sites=1;identity=real
?Gen0054BCA0@@YAHHH@Z,0x0054BCA0,219,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0054BDD0@@YAHHH@Z,0x0054BDD0,215,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0054BF00@@YAHHH@Z,0x0054BF00,215,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0054C030@@YAHHH@Z,0x0054C030,219,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0054C170@@YAHHH@Z,0x0054C170,220,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0054C2B0@@YAHHH@Z,0x0054C2B0,215,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0054C3E0@@YAHHH@Z,0x0054C3E0,216,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0054C510@@YAHHH@Z,0x0054C510,216,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0054C640@@YAHHH@Z,0x0054C640,220,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0054C780@@YAHHH@Z,0x0054C780,216,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0054d9e0@@UAE@XZ,0x0054CB60,204,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?insert_unique@?$_Rb_tree@V?$StringBase@G@@U?$pair@$$CBV?$StringBase@G@@URva0054EF10Value@@@_STL@@U?$_Select1st@U?$pair@$$CBV?$StringBase@G@@URva0054EF10Value@@@_STL@@@3@U?$less@V?$StringBase@G@@@3@V?$allocator@U?$pair@$$CBV?$StringBase@G@@URva0054EF10Value@@@_STL@@@3@@_STL@@QAE?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBV?$StringBase@G@@URva0054EF10Value@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBV?$StringBase@G@@URva0054EF10Value@@@_STL@@@2@@_STL@@_N@2@ABU?$pair@$$CBV?$StringBase@G@@URva0054EF10Value@@@2@@Z,0x0054F000,328,Code/Libraries/Source/WWVegas/WWLib/RvaTreeInsertUniqueWide.cpp,reloc-derived;call-sites=2;identity=generated
??0S4Guarded0055BA20@@QAE@H@Z,0x005538A0,1082,Code/GameEngine/Source/Common/S4GuardedNewWithOneArg.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_005543a0@@UAE@XZ,0x00553EE0,702,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeOnlineProfileScreen@@QAE@PAX@Z,0x00557C00,1659,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00558f80@@UAE@XZ,0x005587F0,172,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0S4Guarded0055BC20@@QAE@H@Z,0x00559400,755,Code/GameEngine/Source/Common/S4GuardedNewWithOneArg.cpp,reloc-derived;call-sites=1;identity=real
?_bfme_sendStartQuickMatchRequest@BfmeAptScreenOnlineQuickMatch@@QAEXXZ,0x0055B200,1552,Code/GameEngine/Source/GameClient/BfmeAptScreenOnlineQuickMatchUpdate.cpp,reloc-derived;call-sites=1;identity=real
?bfmeCallECE@BfmeSubECE@@QAEXPBD@Z,0x0055C1C0,72,Code/GameEngine/Source/Common/BfmeConv804.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0055d000@@UAE@XZ,0x0055CB50,297,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeAptScreenOnlineShell@@QAE@PAX@Z,0x0055D150,1060,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
?Rva00519C90Second@@YAXHH@Z,0x0055E290,114,Code/GameEngine/Source/Common/Rva00519C90Call.cpp,reloc-derived;call-sites=4;identity=generated
??1Gen_dtor_0055ef60@@UAE@XZ,0x0055E320,255,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeAptScreenOptions@@QAE@PAX@Z,0x00563370,1073,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
?bfmeTest1034@@YADH@Z,0x00565720,255,Code/GameEngine/Source/Common/BfmeConv1034.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00566ae0@@UAE@XZ,0x005668C0,300,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??4Rva005673A0Vec@@QAEAAV0@ABV0@@Z,0x005673A0,127,Code/GameEngine/Source/Common/Rva005674A0Assign.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00569de0@@UAE@XZ,0x00569720,504,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeAptScreenQuitMenu@@QAE@PAX@Z,0x0056A2F0,1024,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
?bfmeTestME@BfmeThingME@@QAEHXZ,0x0056AB50,104,Code/GameEngine/Source/Common/BfmeConv904.cpp,reloc-derived;call-sites=1;identity=real
?finishState14@Rva56E070StateOwner@@QAEXXZ,0x0056C210,205,Code/GameEngine/Source/GameClient/Rva56E070StateDispatch.cpp,reloc-derived;call-sites=1;identity=real
?Gen0056C3F0@@YAHHH@Z,0x0056C3F0,219,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0056C530@@YAHHH@Z,0x0056C530,220,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0056C670@@YAHHH@Z,0x0056C670,219,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0056C7A0@@YAHHH@Z,0x0056C7A0,220,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?finishState16@Rva56E070StateOwner@@QAEXXZ,0x0056D430,255,Code/GameEngine/Source/GameClient/Rva56E070StateDispatch.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0056e830@@UAE@XZ,0x0056E230,753,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeAptScreenSaveLoad@@QAE@PAX@Z,0x0056E980,1719,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
?rva571c40@@YAXPAVRva572670Record@@HHV1@H@Z,0x00571C40,200,Code/GameEngine/Source/Common/System/Rva572670.cpp,reloc-derived;call-sites=1;identity=real
?gen005726F0@@YAXPAX00HH@Z,0x005726F0,148,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen005727E0@@YAXPAX00HH@Z,0x005727E0,154,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??$__linear_insert@PAUS4SortElem12@@U1@US4Cmp00574DF0@@@_STL@@YAXPAUS4SortElem12@@0U1@US4Cmp00574DF0@@@Z,0x00573900,102,Code/GameEngine/Source/Common/S4StlSortHelpers.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_00574d30_p8pod@@V?$allocator@UGen_t_00574d30_p8pod@@@_STL@@@_STL@@IAEXPAUGen_t_00574d30_p8pod@@ABU3@ABU__false_type@2@I_N@Z,0x005740A0,302,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0002591E@@YAXPAVRva00574E70Elem@@0PAX@Z,0x005742C0,81,Code/GameEngine/Source/Common/S3FinalInsertionSortSplits.cpp,reloc-derived;call-sites=2;identity=generated
?gen00574330@@YAXPAX00H0@Z,0x00574330,176,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen00574410@@YAXPAX00H0@Z,0x00574410,192,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeApply@Gen_00574F40Owner@@QAEXPAX@Z,0x00574AA0,224,Code/GameEngine/Source/Common/S3GuardedDelegates2.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00575880@@UAE@XZ,0x00575050,290,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?Gen00575450@@YAXPAUQ3SortElem16@@00HUQ3SortCompare@@@Z,0x00575450,261,Code/GameEngine/Source/Common/Q3IntrosortFamilies.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0001EE39@@YAXPAVRva00576FF0Elem@@0PAX@Z,0x005759E0,59,Code/GameEngine/Source/Common/S3FinalInsertionSortSplits.cpp,reloc-derived;call-sites=2;identity=generated
?gen00577690@@YAXPAX00H0@Z,0x00577690,124,Code/GameEngine/Source/Common/ConstantZeroForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeG1076@BfmeQ1076@@QAEXH@Z,0x005780E0,92,Code/GameEngine/Source/Common/BfmeConv1076.cpp,reloc-derived;call-sites=1;identity=real
??0BfmeAptScreenScoreScreen@@QAE@PAX@Z,0x00578160,2865,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
?Rva0051DCE0Second@@YAXXZ,0x00579440,42,Code/GameEngine/Source/Common/Rva0051DCE0Call.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0057a1d0@@UAE@XZ,0x00579480,324,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeAptScreenSkirmish@@QAE@PAX@Z,0x0057DA50,3013,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0057ff00@@UAE@XZ,0x0057F7A0,253,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00580840@@UAE@XZ,0x00580830,12,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0057f070@@UAE@XZ,0x005813D0,135,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?BfmeRva00583330TailCopy@_STL@@YAPAVRva00583330Element@@PAV2@00ABU__false_type@1@@Z,0x00581C50,48,Code/GameEngine/Source/Common/Rva00583330VectorInsertOverflowBody.cpp,reloc-derived;call-sites=1;identity=generated
?resize@?$hashtable@URva00583B30Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva00583B30ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva00583B30Value@@@7@@_STL@@QAEXI@Z,0x00582F50,415,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeUseDXI@BfmeGlobDXI@@QAEXH@Z,0x00583190,287,Code/GameEngine/Source/Common/BfmeConv794.cpp,reloc-derived;call-sites=1;identity=real
??1BannerTimerMember@@QAE@XZ,0x00583DD0,210,Code/GameEngine/Source/GameClient/GUI/BannerUI.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UPrereqUnitRec@ProductionPrerequisite@@V?$allocator@UPrereqUnitRec@ProductionPrerequisite@@@_STL@@@_STL@@IAEXPAUPrereqUnitRec@ProductionPrerequisite@@ABU34@ABU__false_type@2@I_N@Z,0x00584650,281,Code/GameEngine/Source/Common/RTS/ProductionPrerequisite.cpp,reloc-derived;call-sites=1;identity=real
??$__uninitialized_copy@PBUGen_t_005859c0_m12cd@@PAU1@@_STL@@YAPAUGen_t_005859c0_m12cd@@PBU1@0PAU1@ABU__false_type@0@@Z,0x00585310,120,Code/gen_small/fam_014.cpp,reloc-derived;call-sites=1;identity=generated
??$__uninitialized_copy@PBUGen_t_005859f0_m12cd@@PAU1@@_STL@@YAPAUGen_t_005859f0_m12cd@@PBU1@0PAU1@ABU__false_type@0@@Z,0x005853B0,120,Code/gen_small/fam_014.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_00587480_m4pod@@V?$allocator@UGen_t_00587480_m4pod@@@_STL@@@_STL@@IAEXPAUGen_t_00587480_m4pod@@ABU3@ABU__false_type@2@I_N@Z,0x00587230,282,Code/gen_small/fam_019.cpp,reloc-derived;call-sites=1;identity=generated
?apply@Gen00587600@@QAEXHH@Z,0x00587600,88,Code/GameEngine/Source/Common/S2AtoiThenMemberCalls.cpp,reloc-derived;call-sites=6;identity=generated
??$__uninitialized_copy@PBUGen_t_0058cc70_m12cd@@PAU1@@_STL@@YAPAUGen_t_0058cc70_m12cd@@PBU1@0PAU1@ABU__false_type@0@@Z,0x0058B1F0,105,Code/gen_small/fam_014.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0058ec70@@UAE@XZ,0x0058BF70,88,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeCallDUL@@YGXPAXPBX@Z,0x0058C2B0,170,Code/GameEngine/Source/Common/BfmeConv785.cpp,reloc-derived;call-sites=5;identity=real
?Gen0058C6C0@@YAHHH@Z,0x0058C6C0,215,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0058C7F0@@YAHHH@Z,0x0058C7F0,216,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?Gen0058C920@@YAHHH@Z,0x0058C920,216,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?hide@AptPalantir@@QAEX_N@Z,0x00592CD0,112,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/ControlBarVisibility.cpp,reloc-derived;call-sites=1;identity=real
?bfmeCmpEBMb@@YADPAX0@Z,0x005933A0,93,Code/GameEngine/Source/Common/BfmeConv803.cpp,reloc-derived;call-sites=1;identity=real
?_M_push_back_aux_v@?$deque@UGen_t_00595870_p12cd@@V?$allocator@UGen_t_00595870_p12cd@@@_STL@@@_STL@@IAEXABUGen_t_00595870_p12cd@@@Z,0x00594220,188,Code/gen_small/tgrid_125.cpp,reloc-derived;call-sites=1;identity=generated
?rva00595230@@YAXXZ,0x00595230,524,Code/GameEngine/Source/Common/Rva00595A70Call.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeUseDXJ@BfmeSubDXJ@@QAEXH@Z,0x00595A80,44,Code/GameEngine/Source/Common/BfmeConv794.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00597680@@UAE@XZ,0x00596500,860,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005996c0@@UAE@XZ,0x00599330,264,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0BfmeAptScreenSpellStore@@QAE@PAX@Z,0x00599FE0,783,Code/GameEngine/Source/GameClient/AptScreenFactories.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0059aad0@@UAE@XZ,0x0059A690,18,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??0S4Parsed0059F980@@QAE@XZ,0x0059F8F0,69,Code/GameEngine/Source/Common/S4ParseThenRegister.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_005a3d80@@UAE@XZ,0x005A3B20,120,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_005a3db0_p8pod@@V?$allocator@UGen_t_005a3db0_p8pod@@@_STL@@@_STL@@IAEXPAUGen_t_005a3db0_p8pod@@ABU3@ABU__false_type@2@I_N@Z,0x005A3C00,302,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeOneCDD@BfmeThingCDD@@QAEXPAX0@Z,0x005A4BF0,80,Code/GameEngine/Source/Common/BfmeConv582.cpp,reloc-derived;call-sites=1;identity=real
?setCursorTooltip@Mouse@@QAEXVUnicodeString@@HPBURGBColor@@M@Z,0x005A56F0,481,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/PopupPlayerInfo.cpp,reloc-derived;call-sites=3;identity=real
?setMouseText@Mouse@@QAEXVUnicodeString@@PBURGBAColorInt@@1@Z,0x005A5950,178,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/LanGameOptionsMenu.cpp,reloc-derived;call-sites=1;identity=real
?bfmeBaseAB@BfmeThingAB@@QAEXPAX@Z,0x005A7EF0,115,Code/GameEngine/Source/Common/BfmeThreeHundredEightyTwo.cpp,reloc-derived;call-sites=1;identity=real
?gen005A84D0@@YAXPAX0@Z,0x005A84D0,113,Code/GameEngine/Source/Common/AllocateThenInitialise.cpp,reloc-derived;call-sites=1;identity=generated
?equal_range@?$hashtable@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Ht_iterator@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_005aa370_m12pod@@@_STL@@@2@@_STL@@U12@@2@ABH@Z,0x005AA0F0,434,Code/gen_small/fam_014.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005b5560@@UAE@XZ,0x005B5330,96,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005b7320@@UAE@XZ,0x005B7260,144,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?selectFriends@SelectionTranslator@@AAE_NPAVDrawable@@PAVGameMessage@@_N@Z,0x005B8230,407,Code/GameEngine/Source/GameClient/MessageStream/SelectionXlat.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_005bbdf0@@UAE@XZ,0x005BBA80,187,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005bc790@@UAE@XZ,0x005BC020,186,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?u1Check_005C2CD0@@YA_NPAX@Z,0x005C2CD0,96,Code/GameEngine/Source/Common/U1ZeroingCtorAndInserters.cpp,reloc-derived;call-sites=1;identity=real
?findParticleSystemByID@ParticleSystemManager@@AAE?AVBfmeParticleSystemHandle@@W4ParticleSystemID@@@Z,0x005C3B30,171,Code/GameEngine/Source/GameClient/ParticleSystemManager_destroyByID.cpp,reloc-derived;call-sites=1;identity=real
?apply@T1Recv_005C47D0@@QAEXPAVT1Arg_005C47D0@@@Z,0x005C47D0,399,Code/GameEngine/Source/Common/T1ReceiverSwappingThunks.cpp,reloc-derived;call-sites=1;identity=real
?u1Call_005C7110@@YAXPAX00PAPAX@Z,0x005C7110,78,Code/GameEngine/Source/Common/U1SmallCallForwards.cpp,reloc-derived;call-sites=1;identity=real
?_M_advance@?$_Deque_iterator_base@UGen_t_005c9f70_p12cd@@@_STL@@QAEXH@Z,0x005C93C0,294,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
